delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_status,delivery_cost
329,blue dart,clothing,bike,same day,central,clear,124.2,49.52,Delivered,870.85
330,fedex,clothing,ev van,standard,south,hot,291.8,38.8,Delivered,1575.4
331,fedex,cosmetics,scooter,two day,south,stormy,171,23.14,Delivered,924.42
332,dhl,furniture,van,standard,north,stormy,12,43.81,Delivered,191.43
333,ekart,clothing,ev bike,same day,south,stormy,238.4,24.39,Delayed,1365.17
334,amazon logistics,electronics,ev bike,standard,north,cold,166.8,28.47,Delivered,919.41
335,fedex,pharmacy,bike,two day,east,foggy,233.3,16.84,Delivered,1217.02
336,amazon logistics,cosmetics,truck,express,north,cold,46.2,34,Delivered,383
337,ecom express,clothing,ev van,express,north,rainy,79.5,28.58,Delayed,533.24
338,ekart,groceries,van,same day,east,hot,273.2,47.03,Delayed,1607.09
339,blue dart,groceries,truck,two day,west,stormy,129.5,19.91,Delivered,707.23
340,ecom express,automobile parts,scooter,same day,north,rainy,153.7,24.73,Delivered,942.69
341,shadowfax,fragile items,ev bike,same day,west,clear,193.3,8.82,Delivered,1092.96
342,ekart,documents,bike,standard,east,clear,159,38.64,Delivered,910.92
343,shadowfax,furniture,truck,two day,north,stormy,225.4,49.16,Delivered,1274.48
344,fedex,automobile parts,van,same day,east,clear,67.7,48.92,Delivered,585.26
345,ecom express,groceries,truck,standard,central,stormy,276.3,23.98,Delivered,1453.44
346,ekart,clothing,van,express,east,hot,17.1,26.57,Delivered,215.21
347,ecom express,documents,ev van,same day,central,hot,150.4,15.12,Delivered,897.36
348,ecom express,pharmacy,ev van,two day,central,clear,297.1,48.54,Delivered,1632.7206
349,blue dart,automobile parts,scooter,same day,south,clear,198,5.95,Delivered,1107.85
350,blue dart,documents,bike,express,north,rainy,145.2,38.94,Delayed,892.82
351,fedex,electronics,van,express,west,foggy,285.8,28.09,Delayed,1563.27
352,delhivery,clothing,truck,same day,east,clear,24.3,32.34,Delivered,318.52
353,ekart,groceries,ev bike,two day,south,foggy,127.3,31.7,Delivered,731.6
354,dhl,electronics,truck,same day,north,clear,271.2,21.93,Delayed,1521.79
355,ecom express,electronics,truck,two day,north,clear,204.4,26.11,Delivered,1100.33
356,ecom express,pharmacy,bike,same day,central,foggy,111.2,34.93,Delivered,760.79
357,blue dart,fragile items,ev bike,express,north,stormy,293.3,47.56,Delayed,1632.7206
358,ecom express,documents,scooter,express,central,foggy,228,20.54,Delayed,1251.62
359,delhivery,furniture,van,express,south,hot,293.2,22.4,Delivered,1583.2
360,xpressbees,pharmacy,van,standard,north,rainy,175.5,8.95,Delivered,904.35
361,amazon logistics,cosmetics,bike,same day,east,clear,3.6,33.73,Delivered,218.19
362,ecom express,automobile parts,van,standard,north,cold,291.6,45.93,Delivered,1595.79
363,ekart,fragile items,van,two day,south,foggy,247.4,26.71,Delivered,1317.13
364,ecom express,documents,scooter,two day,north,stormy,165.5,12.13,Delivered,863.89
365,blue dart,automobile parts,scooter,express,north,hot,49.1,23.26,Delayed,365.28
366,fedex,electronics,bike,same day,north,rainy,264.4,23.82,Delayed,1493.46
367,fedex,automobile parts,ev van,standard,central,clear,191.6,12.02,Delivered,994.06
368,ekart,clothing,scooter,same day,north,cold,3.6,27.96,Delivered,193.38
369,delhivery,clothing,ev van,two day,south,hot,148.6,30.89,Delivered,835.67
370,xpressbees,clothing,ev van,same day,north,stormy,294.7,12.88,Delayed,1612.14
371,dhl,clothing,van,two day,north,cold,176.2,22.79,Delivered,949.37
372,shadowfax,furniture,ev bike,standard,north,foggy,213.5,32.62,Delivered,1165.36
373,dhl,pharmacy,scooter,two day,north,clear,197.8,45.41,Delivered,1125.23
374,dhl,cosmetics,scooter,express,north,hot,156.1,4.66,Delayed,844.48
375,amazon logistics,electronics,ev van,standard,east,hot,207.9,44.9,Delivered,1174.2
376,delhivery,documents,truck,same day,south,foggy,59.5,6.85,Delivered,418.05
377,xpressbees,clothing,ev bike,same day,north,rainy,102,24.77,Delivered,684.31
378,xpressbees,clothing,ev van,standard,south,hot,266.9,44.04,Delivered,1466.62
379,dhl,cosmetics,bike,express,east,clear,81.7,46.02,Delayed,596.56
380,ekart,pharmacy,scooter,two day,east,clear,125.6,39.58,Delivered,746.74
381,delhivery,clothing,ev van,standard,north,cold,31.9,4.86,Delivered,174.08
382,ecom express,documents,bike,standard,central,rainy,279.2,15.87,Delivered,1443.61
383,ecom express,automobile parts,van,two day,south,hot,81.5,9.82,Delivered,436.96
384,ekart,pharmacy,bike,same day,south,stormy,174.7,26.14,Delayed,1051.92
385,delhivery,documents,scooter,express,east,cold,120.2,19.66,Delivered,709.98
386,blue dart,automobile parts,scooter,express,south,cold,104.7,45.94,Delayed,711.32
387,delhivery,clothing,scooter,two day,west,foggy,51.3,12.1,Delivered,292.8
388,amazon logistics,documents,ev bike,two day,central,hot,297.1,42.42,Delivered,1621.26
389,ecom express,cosmetics,scooter,standard,central,clear,87.5,18.02,Delivered,491.56
390,blue dart,furniture,ev bike,two day,south,cold,119.5,43.59,Delivered,728.27
391,xpressbees,electronics,ev van,express,north,cold,58.6,13.04,Delayed,382.12
392,blue dart,fragile items,truck,express,north,rainy,188.6,21.04,Delayed,1056.12
393,dhl,documents,truck,express,south,stormy,26.8,19.35,Delayed,242.05
394,shadowfax,cosmetics,van,express,west,cold,199.2,38.15,Delayed,1160.45
395,xpressbees,groceries,ev bike,same day,east,rainy,151.4,31.11,Delayed,950.33
396,amazon logistics,cosmetics,ev bike,two day,south,clear,194.6,47.14,Delivered,1114.42
397,delhivery,automobile parts,ev van,standard,north,cold,3.6,8.13,Delivered,95.6674
398,blue dart,cosmetics,scooter,same day,east,rainy,202.4,49.52,Delayed,1262
399,ekart,automobile parts,ev bike,standard,central,clear,14.7,4.68,Delivered,95.6674
400,ekart,furniture,bike,standard,west,foggy,275.3,26.86,Delivered,1457.08
401,ecom express,electronics,van,express,south,foggy,238.2,10.53,Delayed,1272.59
402,xpressbees,furniture,bike,two day,east,rainy,38,24.15,Delivered,262.45
403,ekart,furniture,truck,express,east,cold,167.3,38.22,Delivered,1001.16
404,ecom express,cosmetics,ev van,express,central,clear,287.1,24.05,Delayed,1557.65
405,fedex,documents,ev bike,two day,south,cold,73.5,42.84,Delivered,496.02
406,fedex,cosmetics,ev bike,express,south,stormy,22.7,35.35,Delayed,269.55
407,dhl,groceries,truck,two day,east,rainy,127.3,25.67,Delivered,713.51
408,blue dart,cosmetics,truck,two day,north,foggy,42.3,47.15,Delivered,352.95
409,ecom express,groceries,bike,same day,central,clear,233.5,40.49,Delayed,1388.97
410,delhivery,groceries,ev bike,two day,south,cold,273.7,47.53,Delivered,1511.09
411,blue dart,clothing,ev bike,two day,central,hot,135.4,27.11,Delivered,758.33
412,ekart,fragile items,bike,standard,east,cold,297.1,46.75,Delivered,1632.7206
413,ekart,electronics,truck,standard,west,clear,57.8,7.31,Delivered,310.93
414,blue dart,documents,van,express,west,cold,275.4,46.96,Delayed,1567.88
415,delhivery,groceries,truck,same day,west,hot,97.7,25.56,Delivered,665.18
416,xpressbees,clothing,ev bike,express,west,stormy,270.7,0.67,Delayed,1404.79
417,ecom express,automobile parts,scooter,same day,west,stormy,271.4,40.57,Delayed,1578.71
418,blue dart,groceries,ev van,two day,south,rainy,105.3,44.66,Delivered,660.48
419,ekart,documents,van,standard,north,stormy,7.1,28.02,Delivered,119.56
420,fedex,documents,truck,two day,central,cold,91.5,22.4,Delivered,524.7
421,ecom express,clothing,bike,express,central,hot,131.5,43.96,Delivered,839.38
422,xpressbees,pharmacy,bike,two day,south,foggy,295.2,2.76,Delivered,1484.28
423,xpressbees,furniture,scooter,same day,north,stormy,207.2,42.44,Delayed,1263.32
424,shadowfax,documents,ev van,standard,central,foggy,190.8,35.44,Delivered,1060.32
425,dhl,fragile items,scooter,two day,north,foggy,193.9,30.19,Delivered,1060.07
426,blue dart,pharmacy,van,standard,north,stormy,119.5,29.41,Delivered,685.73
427,amazon logistics,groceries,ev van,express,central,foggy,207.2,13.92,Delivered,1127.76
428,amazon logistics,furniture,scooter,same day,west,stormy,84.6,10.04,Delivered,553.12
429,delhivery,pharmacy,ev bike,two day,west,cold,225.9,29.22,Delivered,1217.16
430,xpressbees,clothing,bike,standard,west,clear,195.9,17.75,Delivered,1032.75
431,delhivery,fragile items,bike,same day,west,foggy,224.2,13.03,Delayed,1260.09
432,xpressbees,documents,bike,standard,east,rainy,46.3,28.81,Delivered,317.93
433,amazon logistics,electronics,bike,express,west,clear,166.1,27.21,Delayed,962.13
434,blue dart,furniture,truck,express,west,clear,58.3,16.4,Delivered,390.7
435,dhl,fragile items,bike,express,south,foggy,94.2,32.09,Delayed,617.27
436,blue dart,cosmetics,truck,same day,east,clear,237.8,2.59,Delivered,1296.77
437,shadowfax,documents,truck,same day,south,hot,125.8,45.59,Delivered,865.77
438,ecom express,groceries,scooter,same day,west,foggy,15.9,7.17,Delivered,201.01
439,delhivery,pharmacy,bike,standard,north,rainy,267.7,44.08,Delivered,1470.74
440,dhl,documents,bike,two day,central,cold,33.1,22.89,Delivered,234.17
441,ecom express,fragile items,bike,same day,south,stormy,149.7,38.51,Delayed,964.03
442,ekart,documents,truck,standard,north,hot,143.1,32.12,Delivered,811.86
443,blue dart,clothing,ev van,two day,north,hot,120.3,27.16,Delivered,682.98
444,fedex,electronics,van,two day,east,rainy,3.6,43.43,Delivered,143.29
445,fedex,cosmetics,truck,same day,south,stormy,77,8.6,Delivered,510.8
446,shadowfax,electronics,scooter,express,west,clear,47.5,49.39,Delivered,435.67
447,ekart,fragile items,bike,two day,east,stormy,49.9,40.86,Delivered,372.08
448,ecom express,automobile parts,scooter,express,south,cold,38.8,46.55,Delivered,383.65
449,fedex,clothing,van,same day,south,rainy,247.4,48.42,Delayed,1482.26
450,ekart,electronics,ev van,same day,south,hot,31.2,9.96,Delivered,285.88
451,ecom express,automobile parts,scooter,same day,west,clear,100.6,48.61,Delivered,748.83
452,ecom express,clothing,ev van,two day,north,stormy,174.4,28.69,Delivered,958.07
453,fedex,groceries,truck,standard,central,clear,13.2,29.97,Delivered,155.91
454,delhivery,fragile items,van,standard,south,cold,158,14.34,Delivered,833.02
455,shadowfax,clothing,truck,same day,north,foggy,139.7,9.7,Delivered,827.6
456,fedex,pharmacy,ev bike,two day,west,cold,257.6,8.83,Delivered,1314.49
457,blue dart,groceries,ev bike,express,west,cold,35.7,1.78,Delivered,233.84
458,shadowfax,groceries,ev van,same day,west,clear,18.5,18.34,Delivered,247.52
459,amazon logistics,automobile parts,truck,two day,south,stormy,45,41,Delivered,348
460,delhivery,pharmacy,bike,same day,north,stormy,143.4,36.95,Delayed,927.85
461,xpressbees,documents,van,standard,central,foggy,32.4,1.8,Delivered,167.4
462,blue dart,automobile parts,ev van,two day,east,hot,185.1,40.6,Delivered,1047.3
463,xpressbees,pharmacy,scooter,two day,east,foggy,238.2,27.95,Delivered,1274.85
464,dhl,electronics,van,same day,south,cold,167.1,14.89,Delivered,980.17
465,delhivery,groceries,truck,same day,west,stormy,108.2,24.92,Delivered,715.76
466,ecom express,documents,truck,same day,central,foggy,134.6,1.15,Delayed,776.45
467,blue dart,pharmacy,ev van,same day,west,cold,73.5,22.24,Delivered,534.22
468,shadowfax,fragile items,truck,express,west,hot,255.8,14.6,Delayed,1372.8
469,blue dart,electronics,bike,same day,west,rainy,97.7,30.76,Delayed,680.78
470,ecom express,fragile items,scooter,same day,north,foggy,257.7,39.95,Delayed,1508.35
471,xpressbees,automobile parts,truck,two day,east,clear,289.8,26.78,Delivered,1529.34
472,amazon logistics,automobile parts,ev bike,two day,south,foggy,77.4,31.25,Delivered,480.75
473,dhl,pharmacy,truck,same day,east,stormy,257.5,48.95,Delayed,1534.35
474,fedex,documents,ev bike,two day,central,stormy,251.1,36.65,Delivered,1365.45
475,shadowfax,clothing,scooter,express,central,hot,183.8,10.06,Delayed,999.18
476,amazon logistics,automobile parts,bike,two day,east,rainy,250.3,48.18,Delivered,1396.04
477,amazon logistics,groceries,ev van,express,north,foggy,128.2,12.63,Delayed,728.89
478,delhivery,groceries,truck,two day,south,hot,181.3,24.66,Delivered,980.48
479,shadowfax,cosmetics,ev bike,express,west,hot,122.3,41.41,Delivered,785.73
480,delhivery,cosmetics,ev van,same day,east,foggy,297.1,26.02,Delayed,1632.7206
481,ekart,fragile items,scooter,standard,east,hot,160,40.3,Delivered,920.9
482,amazon logistics,fragile items,ev van,two day,south,cold,71.9,31.14,Delivered,452.92
483,ekart,fragile items,van,express,central,foggy,201.4,39.58,Delayed,1175.74
484,amazon logistics,clothing,truck,standard,central,hot,227.7,17.83,Delivered,1191.99
485,fedex,clothing,van,express,west,rainy,258.5,48.86,Delayed,1489.08
486,ekart,clothing,scooter,express,central,stormy,4.8,23.18,Delayed,143.54
487,dhl,pharmacy,ev van,standard,north,rainy,224.4,26.14,Delivered,1200.42
488,fedex,pharmacy,van,same day,north,hot,159.6,23.09,Delivered,967.27
489,xpressbees,fragile items,bike,standard,west,foggy,218.2,5.67,Delivered,1108.01
490,shadowfax,fragile items,bike,same day,west,cold,158.7,5.98,Delivered,911.44
491,ecom express,fragile items,ev van,express,south,cold,99.6,2.6,Delivered,555.8
492,amazon logistics,electronics,ev bike,same day,central,foggy,11.5,38.37,Delivered,272.61
493,xpressbees,cosmetics,truck,standard,west,clear,96.8,8.81,Delivered,510.43
494,shadowfax,fragile items,ev bike,two day,south,hot,197.1,39.53,Delivered,1104.09
495,ekart,automobile parts,truck,standard,west,cold,3.9,45.93,Delivered,157.29
496,dhl,groceries,ev van,two day,central,cold,276.5,11.26,Delivered,1416.28
497,blue dart,cosmetics,bike,express,west,rainy,120.4,8.07,Delayed,676.21
498,dhl,groceries,bike,two day,east,clear,19.8,43.26,Delivered,228.78
499,ecom express,clothing,ev bike,same day,central,clear,264.7,48.97,Delivered,1570.41
500,dhl,groceries,ev van,two day,south,foggy,55,42.01,Delivered,401.03
501,blue dart,documents,truck,same day,central,rainy,18.4,17.49,Delivered,244.47
502,shadowfax,automobile parts,ev van,two day,central,clear,24.5,26.6,Delivered,202.3
503,ecom express,clothing,van,same day,south,rainy,158.9,15.11,Delayed,939.83
504,amazon logistics,clothing,ev bike,same day,west,foggy,86.5,27.23,Delivered,614.19
505,ekart,pharmacy,truck,same day,central,clear,252.7,21.71,Delivered,1428.63
506,fedex,pharmacy,ev van,express,south,hot,164.1,42.01,Delayed,996.53
507,fedex,pharmacy,truck,two day,west,cold,84.1,46.82,Delivered,560.96
508,ekart,clothing,van,two day,east,rainy,175.7,16.94,Delivered,929.32
509,ekart,furniture,scooter,same day,east,stormy,283.3,48.8,Delayed,1632.7206
510,ekart,automobile parts,scooter,express,west,clear,258.9,42.79,Delivered,1472.87
511,ecom express,electronics,bike,express,east,clear,41.8,40.63,Delivered,380.89
512,xpressbees,fragile items,bike,same day,west,rainy,261.7,48.44,Delayed,1553.82
513,amazon logistics,clothing,truck,standard,central,cold,110.5,11.95,Delivered,588.35
514,amazon logistics,documents,bike,standard,south,hot,116,27.02,Delivered,661.06
515,ecom express,automobile parts,van,express,north,hot,151.7,48.67,Delayed,954.51
516,delhivery,documents,bike,same day,west,clear,230.7,28.5,Delivered,1339
517,amazon logistics,furniture,bike,two day,central,rainy,127.3,0.71,Delivered,638.63
518,delhivery,groceries,ev bike,express,central,stormy,198.7,39.81,Delayed,1162.93
519,fedex,pharmacy,bike,standard,east,foggy,51.9,46.22,Delivered,398.16
520,shadowfax,groceries,van,same day,central,hot,89.2,26.31,Delivered,624.93
521,dhl,groceries,scooter,two day,central,stormy,284.4,39.72,Delivered,1541.16
522,blue dart,fragile items,bike,two day,south,stormy,126.6,17.71,Delivered,686.13
523,blue dart,furniture,scooter,same day,north,stormy,218.2,46.76,Delayed,1331.28
524,amazon logistics,pharmacy,bike,standard,central,cold,24.8,0.67,Delivered,125.47
525,ekart,fragile items,bike,same day,north,stormy,10.1,19.76,Delivered,209.78
526,ekart,groceries,truck,standard,north,hot,16.7,23.01,Delivered,152.53
527,ecom express,fragile items,bike,two day,south,foggy,210.7,37.42,Delivered,1165.76
528,blue dart,cosmetics,ev van,two day,west,clear,18,10.84,Delivered,122.52
529,ecom express,fragile items,van,same day,west,stormy,181,3.79,Delayed,1016.37
530,ecom express,furniture,van,standard,south,cold,76,43.71,Delivered,511.13
531,shadowfax,pharmacy,ev van,express,west,hot,43,13.98,Delayed,306.94
532,blue dart,clothing,ev bike,same day,central,stormy,208.1,32.7,Delayed,1238.6
533,blue dart,clothing,van,two day,north,cold,163.6,33.15,Delivered,917.45
534,ekart,electronics,ev van,two day,central,cold,267.5,48.38,Delivered,1482.64
535,shadowfax,pharmacy,truck,standard,west,cold,218.4,47.59,Delivered,1234.77
536,blue dart,documents,ev bike,same day,central,cold,97.5,1.59,Delivered,592.27
537,fedex,documents,ev van,two day,north,rainy,38.8,7.14,Delivered,215.42
538,blue dart,pharmacy,ev bike,standard,south,clear,191.5,8.46,Delivered,982.88
539,fedex,groceries,truck,express,south,foggy,104.9,37.93,Delayed,688.29
540,delhivery,clothing,truck,same day,west,rainy,50.5,32.86,Delivered,451.08
541,xpressbees,pharmacy,truck,same day,west,clear,172.3,13.79,Delivered,1002.87
542,delhivery,furniture,ev van,two day,south,stormy,198.9,27.37,Delivered,1076.61
543,blue dart,clothing,ev bike,same day,south,clear,86.4,33.1,Delivered,631.3
544,blue dart,documents,scooter,express,east,clear,216.8,15.65,Delivered,1180.95
545,amazon logistics,documents,bike,same day,north,rainy,21.4,30.89,Delivered,299.67
546,delhivery,cosmetics,ev bike,same day,central,foggy,219.2,8.76,Delivered,1222.28
547,dhl,documents,van,two day,central,stormy,32.6,30.39,Delivered,254.17
548,shadowfax,electronics,van,express,west,cold,207.5,37.69,Delivered,1200.57
549,fedex,documents,ev van,two day,east,stormy,131.1,35.45,Delivered,761.85
550,xpressbees,furniture,bike,two day,west,stormy,46.4,4.13,Delivered,244.39
551,amazon logistics,cosmetics,bike,standard,south,rainy,7.3,13.91,Delivered,95.6674
